Date,DraftType,Overall,Pick,Player,Position,Last Pick,Draft length,league_id,Name,Lineup,Scoring,Teams,Copies,Decision?
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,27722,#SFB11 Satellite Conference 25,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Murray, Kyler",QB,22.12,22.0,27722,#SFB11 Satellite Conference 25,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,27722,#SFB11 Satellite Conference 25,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,21575,#SFB11 Satellite Conference 10,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,21575,#SFB11 Satellite Conference 10,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,21575,#SFB11 Satellite Conference 10,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,21575,#SFB11 Satellite Conference 10,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,21575,#SFB11 Satellite Conference 10,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,21575,#SFB11 Satellite Conference 10,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,21575,#SFB11 Satellite Conference 10,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-05,3RDROUNDFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,21575,#SFB11 Satellite Conference 10,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",96.0,1.0,
2021-07-04,SAME,1.0,1.01,Rookie Pick 1,Pick,9.12,9.0,21370,Banana Peel Devy,"QB: 2, RB: 2-4, WR: 3-5, TE: 2-4, PK: 0-1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-07-04,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.1,20.0,36067,Masters Copper Best Ball #2 - 140716,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-07-04,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,73029,Masters Tin Email Draft #4 - 140695,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-04,3RDROUND,1.0,1.01,"McCaffrey, Christian",RB,30.14,30.0,56199,Weekend Warriors Draft & Hold League ,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,1.0,
2021-07-04,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,11275,DLF Ultraflex Dynasty 008,"QB: 0-2, RB: 0-10, WR: 0-10, TE: 0-10, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-07-04,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,93945,Mock  818,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-04,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,95495,Mock  823,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-04,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,48292,SafeLeagues Dynasty 674 - Deluxe (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-07-04,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,34.14,34.0,52376,Retro-Toons - Bestball,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 2-4, Def: 1-2, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.25, TE_PPR: 1.75",14.0,1.0,
2021-07-04,SAME,1.0,1.01,"Harris, Najee",RB,22.12,22.0,48471,DataForce: CATFISH,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-04,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,18.12,18.0,11573,Apex Amateur 017,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-04,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,66811,Masters Bronze Live Draft 140728,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-03,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,14168,DLF Dynasty Mock July #6,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-03,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,65.16,65.0,18214,Willy Wonka & the Fantasy Football Factory ,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 2-5, DE: 2-4, DT: 1-3, LB: 3-5, CB: 1-3, S: 2-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",16.0,1.0,
2021-07-03,SAME,1.0,1.01,"Pitts, Kyle",TE,22.12,22.0,49129,DataForce: FUMBLER,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-03,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,59462,Outsiders MFL10s league 11,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-03,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,93549,Mock  783,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-03,SAME,1.0,1.01,"Harris, Najee",RB,10.1,10.0,50599,LEATHER HEADS,"QB: 1, RB: 3, WR: 3, TE: 2, PK: 1, DE: 1, DT: 1, LB: 1, CB: 1, S: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-07-03,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,24.08,24.0,43431,CBS Warm Up,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",8.0,1.0,
2021-07-03,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,42.16,42.0,33080,Dynasty FF 2021,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, DT+DE: 3, LB: 4, CB+S: 4, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",16.0,1.0,
2021-07-03,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,56313,Masters Tin Dynasty Early Email Draft #6 - 140690,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-03,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,28.1,28.0,64368,League of Rampage,"QB: 1-2, RB: 1-6, WR: 2-7, TE: 0-5, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.75",10.0,1.0,
2021-07-03,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,92940,Mock  789,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-07-03,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,25.14,25.0,25357,Heroes Vs Villains Dynasty League,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,1.0,
2021-07-02,,1.0,1.01,"McCaffrey, Christian",RB,16.14,16.0,97259,Mock  728,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-02,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,50455,Beez 10s Draft Only Best Ball Tourney #4,"QB: 2, RB: 1-3, WR: 3-5, TE: 2-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-07-02,3RDROUND,1.0,1.01,"Mahomes, Patrick",QB,29.12,29.0,18145,Dead RockStars,"QB: 1-2, RB: 2-5, WR: 3-5, TE: 1-4, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-07-02,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,18.12,18.0,17586,Apex Superstar 007,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-02,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,28275,Nerdball Mock 1.0,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-02,SFIRSTRANDOM,1.0,1.01,"Taylor, Jonathan",RB,20.12,20.0,23556,DLF Dynasty Mock July #1,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-02,SFIRSTRANDOM,1.0,1.01,"Kamara, Alvin",RB,20.12,20.0,43239,DLF Dynasty Mock July #4,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-02,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,58230,SafeLeagues Best Ball Dynasty 225 - Deluxe (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-07-02,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,31388,Masters Bronze Live Draft 140727 ,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-02,3RDROUND,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,20214,#SFB11 Mock 2.56,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-07-02,SFIRSTRANDOM,1.0,1.01,"Cook, Dalvin",RB,20.12,20.0,27208,DLF Dynasty Mock July #2,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-02,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,28.07,28.0,74727,Easy League,"QB: 2, RB: 3, WR: 5, TE: 2, Def: 2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",7.0,1.0,
2021-07-02,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,62162,Masters Silver Early Email Draft #3 - 140696,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-02,SAME,1.0,1.01,"Harris, Najee",RB,20.12,20.0,67070,Schnebs Dynasty Best Ball League,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-02,3RDROUND,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,38653,#SFB11 Mock 2.53,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-07-02,3RDROUND,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,34470,#SFB11 Mock 2.55,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-07-02,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,45020,DLF Dynasty Mock July #5,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-02,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,42098,SafeLeagues Best Ball Dynasty 222 - Premium (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-07-02,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,58949,DLF Dynasty Mock July #3,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-01,3RDROUND,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,48355,FSN Grand Prix - Flower Cup - Toad Division,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-07-01,,1.0,1.01,"McCaffrey, Christian",RB,16.1,16.0,92028,Mock  739,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-01,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,98336,Mock  748,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-07-01,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,43556,Masters Gold Dynasty Early Email Draft #1 - 140645,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-01,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,52187,Masters Bronze Live Draft 140726,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-01,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,10033,American Heroes,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-01,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,18.12,18.0,25874,Apex Amateur 015,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-01,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,53682,SafeLeagues Best Ball Dynasty 224 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-07-01,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,30.12,30.0,35386,Bunch of Losers ,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-01,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,41682,Basement Brewed Best Balls (4),"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-07-01,SFIRSTRANDOM,1.0,1.01,"Henry, Derrick",RB,20.1,20.0,10158,Masters Bronze Best Ball #1 - 140705,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-06-30,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,96755,Mock  722,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-06-30,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,40.16,40.0,29581,Divide & Conquer,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",32.0,1.0,
2021-06-30,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,40.16,40.0,29581,Divide & Conquer,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",32.0,1.0,
2021-06-30,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,36.12,36.0,51592,Greatest Show On Paper,"QB: 1-2, RB: 2-5, WR: 2-6, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-06-30,3RDROUND,1.0,1.01,"Mahomes, Patrick",QB,35.36,35.0,67537,Animation Domination,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.0",36.0,3.0,
2021-06-30,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,33.12,33.0,69917, --Maximum Carnage--,"QB: 2, RB: 2-4, WR: 3-5, TE: 1-4, PK: 1-2, Def: 1-2, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.25, TE_PPR: 1.75",12.0,1.0,
2021-06-29,SAME,1.0,1.01,"Lawrence, Trevor",QB,22.12,22.0,47342,DataForce: GERONIMO,"QB: 1-2, RB: 1-4, WR: 2-5, TE: 1-4, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-06-29,3RDROUND,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,53118,#SFB11 Mock 2.47,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-06-29,3RDROUND,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,41195,#SFB11 Mock 2.50,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-06-29,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,48120,SafeLeagues Dynasty 672 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-06-29,3RDROUND,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,53820,#SFB11 Mock 2.48,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-06-29,SAME,1.0,1.01,"Wilson, Zach",QB,10.1,10.0,33868,Fantasy Football Wrestlemania,"QB: 2, RB: 2-5, WR: 3-6, TE: 2-5, DE: 2-4, DT: 1-3, LB: 3-5, CB: 2-4, S: 2-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",10.0,1.0,
2021-06-29,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,72126,Masters Bronze Live Draft 140724,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-06-29,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,30.12,30.0,37466,theScore International Dynasty Invitational,"QB: 1-2, RB: 3-5, WR: 5-7, TE: 1-3, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-06-29,3RDROUND,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,53631,#SFB11 Mock 2.51,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-06-29,3RDROUND,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,53289,#SFB11 Mock 2.52,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-06-29,3RDROUND,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,28684,#SFB11 Mock 2.46,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-06-29,3RDROUND,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,60171,#SFB11 Mock 2.45,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-06-28,3RDROUND,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,57588,UNDERWORLD MOCK DRAFT - SCOTT FISH BOWL 3,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-06-28,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,62444,Back To The Future Dynasty Football League,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-06-28,,1.0,1.01,"Kelce, Travis",TE,20.09,20.0,30919,Best Ball 5,"QB: 2, RB: 2-3, WR: 2-3, TE: 2-3, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",9.0,1.0,
2021-06-28,3RDROUND,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,24681,#SFB11 Mock 2.43,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
